ID Number,Year,House,Gender,Interested,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
180,Junior,Mather,Female,Both,C,E,C,D,B,A,A,D,E,D,C,B,D,A,B,B,D,D,E,C,D,B,E,C,E,D,A,C,D,D,A,C
181,Freshman,Greenough,Female,Men,A,A,B,A,B,C,A,A,A,A,A,E,A,D,C,D,E,A,B,A,D,E,D,B,B,D,A,E,E,B,A,E
182,Junior,Mather,Female,Men,A,C,B,A,C,B,A,D,A,D,D,B,B,B,C,B,E,D,E,E,D,B,E,D,D,A,A,A,B,D,C,B
183,Sophomore,Mather,Male,Women,A,D,D,C,C,B,A,A,B,A,C,E,E,D,E,B,C,E,E,C,D,D,D,D,D,B,A,B,B,A,A,A
184,Junior,Cabot,Male,Women,A,A,B,D,D,D,A,C,D,D,B,D,E,A,E,E,D,A,E,D,D,C,B,C,B,B,C,A,B,A,A,E
185,Junior,Lowell,Female,Men,B,B,A,E,B,E,D,A,E,D,E,E,D,A,E,C,B,E,E,D,A,D,D,E,E,A,C,A,D,A,C,E
186,Junior,Mather,Female,Men,A,C,B,A,C,B,A,A,A,D,E,B,A,D,C,D,B,D,E,D,D,A,E,D,D,B,A,C,B,E,B,B
187,Freshman,Thayer,Male,Women,B,E,B,C,C,C,C,E,B,D,A,A,E,B,C,D,B,D,B,A,B,B,B,A,C,A,E,B,A,C,B,B
188,Freshman,Wigglesworth,Female,Men,C,A,C,A,E,C,A,E,C,B,C,B,B,C,E,B,E,D,E,B,D,C,D,D,B,E,B,A,C,D,B,B
189,Senior,Quincy,Female,Men,C,A,C,A,E,B,A,A,A,D,B,B,C,C,A,B,D,D,D,A,D,B,D,A,B,B,A,E,B,B,B,D
190,Freshman,Hurlbut,Male,Men,A,E,B,A,C,C,A,D,A,E,C,D,A,B,A,B,B,E,E,E,A,C,B,C,B,C,A,B,A,C,C,B
191,Freshman,Hollis,Female,Men,B,C,B,E,C,E,A,B,A,B,E,E,D,D,B,B,E,B,E,E,E,B,E,D,E,D,A,A,B,D,C,B
192,Freshman,Canaday,Male,Women,C,B,B,E,A,D,B,D,A,B,B,D,D,C,D,A,C,E,A,B,C,B,B,C,C,A,E,A,E,C,A,D
193,Junior,Winthrop,Female,Men,C,C,B,C,E,E,A,E,E,A,B,E,B,C,C,A,D,D,E,A,D,B,D,B,D,C,B,A,B,C,B,C
194,Freshman,Grays,Female,Men,A,A,B,C,C,B,A,A,C,E,C,E,E,D,E,C,E,D,E,B,D,B,E,A,C,B,B,C,B,A,B,B
195,Sophomore,Kirkland,Female,Men,A,E,C,C,B,A,C,C,D,D,B,A,E,D,E,E,B,C,C,C,D,B,B,A,C,D,C,B,C,B,E,E
196,Freshman,Matthews,Male,Women,B,C,C,C,C,B,A,C,C,B,B,D,A,B,B,A,B,B,E,D,C,A,C,B,C,C,C,B,B,A,A,B
197,Junior,Adams,Female,Men,C,C,B,B,B,B,B,A,D,D,E,A,C,B,C,E,B,B,A,D,A,D,D,B,B,A,C,D,C,A,B,A
198,Senior,Kirkland,Male,Women,E,A,A,A,E,E,A,E,C,D,C,E,C,C,E,C,B,C,C,B,D,C,D,E,D,C,C,C,B,B,A,A
199,Freshman,Straus,Female,Men,C,E,B,C,C,B,A,E,A,D,B,C,E,D,B,C,B,D,E,B,E,B,A,D,B,C,C,A,B,D,A,C
200,Senior,Lowell,Male,Women,C,A,B,C,E,B,A,E,A,D,B,B,C,C,D,B,B,D,C,B,D,A,D,D,D,B,A,E,D,D,C,D
201,Freshman,Weld,Female,Men,C,A,C,A,D,B,A,C,A,A,C,D,D,C,E,D,D,A,A,B,D,B,C,D,B,D,A,E,C,B,A,E
202,Sophomore,Leverett,Female,Men,C,C,E,A,C,C,A,D,B,A,D,B,C,C,E,D,B,D,E,B,D,B,D,D,B,A,E,B,C,A,A,E
203,Sophomore,Cabot,Female,Both,A,A,D,A,C,A,A,A,C,D,B,C,A,D,D,D,C,A,E,B,D,C,D,D,B,E,A,E,D,A,B,E
204,Freshman,Thayer,Female,Men,C,C,A,A,D,B,D,C,C,B,C,E,C,E,C,C,B,D,B,B,D,B,E,D,C,D,E,E,B,B,A,E
205,Senior,Quincy,Male,Women,C,C,C,C,C,E,A,B,C,B,D,D,D,E,C,C,B,E,B,D,B,B,B,A,A,D,A,D,B,A,B,D
208,Senior,Quincy,Male,Women,B,C,C,A,B,C,A,D,B,B,B,A,C,C,D,E,B,D,D,B,D,D,D,A,A,D,C,B,B,B,A,E
209,Freshman,Thayer,Male,Women,B,E,C,A,E,D,A,D,E,D,A,B,C,E,E,E,D,C,B,C,A,E,A,E,A,B,C,D,C,B,C,A
210,Freshman,Wigglesworth,Male,Men,C,A,B,A,B,C,A,A,C,D,D,B,C,C,E,A,B,D,E,A,D,C,B,D,B,D,E,A,B,B,A,E
211,Senior,Pforzheimer,Male,Women,C,D,B,E,C,D,A,C,C,B,D,B,C,C,C,C,E,D,C,A,C,B,E,D,B,D,E,D,B,B,C,A
212,Freshman,Grays,Male,Women,A,A,C,A,E,C,B,C,C,B,D,E,D,A,D,D,E,A,E,D,C,A,E,E,B,C,E,E,B,A,A,B
213,Sophomore,Cabot,Female,Men,A,A,C,A,C,A,A,A,D,D,D,C,A,D,E,A,B,D,C,C,D,B,B,D,E,A,E,E,D,A,B,C
214,Freshman,Grays,Female,Both,A,A,A,B,A,A,A,C,D,D,D,B,D,B,D,B,D,E,B,C,B,C,D,B,C,E,B,A,D,A,C,C
215,Senior,Pforzheimer,Male,Women,A,C,B,E,B,E,C,E,A,B,D,B,E,C,B,B,B,D,E,C,B,D,A,D,D,A,C,E,B,B,A,D
216,Junior,Kirkland,Female,Men,E,D,B,D,E,E,B,D,A,E,D,A,C,A,B,E,A,B,B,A,B,B,A,D,B,C,D,A,D,C,B,D
218,Junior,Pforzheimer,Female,Men,B,D,B,C,B,B,D,B,E,E,D,D,C,D,E,B,C,B,A,C,B,B,D,D,D,E,B,A,B,C,C,C
219,Freshman,Canaday,Female,Both,A,E,E,A,B,C,A,C,B,E,E,E,B,C,E,A,D,D,E,E,D,A,D,D,B,D,B,C,B,B,B,C
220,Freshman,Weld,Male,Women,B,D,C,A,B,E,D,A,C,C,A,A,B,A,B,A,E,C,E,B,C,E,B,D,E,B,C,D,B,D,A,D
221,Junior,Kirkland,Female,Men,B,A,C,C,E,B,C,A,D,D,D,B,B,A,B,B,B,D,B,C,D,B,B,D,B,B,E,A,D,D,B,E
222,Junior,Currier,Male,Women,B,A,B,C,B,E,A,E,B,D,B,B,B,D,E,A,B,C,E,C,E,C,B,B,D,D,B,D,D,B,B,C
223,Freshman,Straus,Female,Men,C,C,B,C,C,E,E,E,E,E,A,E,E,C,E,B,B,E,E,D,A,B,B,C,B,E,C,D,D,B,C,A
224,Freshman,Canaday,Female,Men,C,C,A,C,E,C,A,D,E,D,A,C,B,E,E,D,B,A,E,A,D,B,E,B,D,B,C,D,B,E,B,E
226,Freshman,Weld,Female,Men,C,D,C,C,A,B,A,D,E,A,A,D,C,E,D,D,B,D,B,A,A,C,E,E,E,B,E,B,C,B,B,E
227,Sophomore,Mather,Male,Women,B,A,E,A,D,C,A,D,A,D,D,E,A,A,B,D,D,D,D,E,C,B,E,E,A,C,E,A,B,B,A,D
228,Junior,Currier,Female,Men,A,E,C,E,D,E,C,A,E,D,B,B,B,A,B,C,D,A,B,E,E,C,B,A,D,D,C,D,C,C,A,C
229,Freshman,Greenough,Male,Women,D,A,C,A,C,C,A,D,A,C,D,D,E,C,E,B,D,B,E,E,D,B,C,D,E,D,A,B,D,D,A,C
230,Junior,Lowell,Male,Women,C,E,E,B,B,C,D,C,C,B,E,E,D,C,B,C,E,D,E,A,B,E,B,C,B,C,E,D,C,B,A,A
231,Sophomore,Mather,Male,Women,C,A,A,C,C,C,A,A,E,D,C,A,B,C,C,B,B,C,E,A,D,C,B,D,C,B,A,B,D,C,A,C
233,Junior,Pforzheimer,Female,Men,C,A,C,A,C,A,A,C,C,B,D,C,B,D,B,C,E,D,B,B,D,E,E,A,B,E,C,C,D,C,B,E
234,Freshman,Hollis,Male,Women,D,E,E,C,B,D,E,A,C,D,C,D,C,B,D,C,D,E,A,D,B,C,A,D,B,D,C,A,E,D,A,D
235,Freshman,Hurlbut,Female,Men,C,A,B,C,E,C,A,A,A,D,A,A,C,A,E,B,C,A,D,B,E,C,A,B,B,B,A,A,D,B,B,A
236,Senior,Pforzheimer,Male,Women,C,C,D,A,E,E,A,C,C,A,C,B,E,C,B,C,E,D,E,B,C,A,B,A,B,B,C,A,B,D,C,D
237,Freshman,Wigglesworth,Female,Men,C,B,A,A,D,B,A,E,A,E,B,D,B,A,D,C,B,B,A,C,D,A,B,A,B,B,C,D,A,A,B,E
238,Freshman,Straus,Female,Both,C,D,B,A,B,A,A,E,A,D,C,E,A,D,E,C,D,D,B,D,D,A,E,D,B,B,E,D,A,B,E,C
239,Junior,Eliot,Female,Men,D,A,B,D,B,B,D,C,D,C,D,B,D,C,B,A,B,A,D,A,A,D,B,E,B,B,C,A,B,D,C,E
240,Sophomore,None,Female,Men,E,A,B,A,C,C,A,A,A,D,A,D,C,B,A,D,C,E,A,D,C,D,D,B,B,A,A,B,A,A,D,B
241,Sophomore,Kirkland,Female,Men,C,D,E,B,E,B,A,C,C,D,C,B,B,C,E,C,E,D,E,B,D,A,D,D,E,B,E,A,D,D,A,E
242,Freshman,Thayer,Female,Men,A,C,A,A,C,C,B,A,A,B,D,B,E,E,B,A,C,A,E,B,C,C,D,C,B,A,E,E,B,D,B,E
243,Junior,Kirkland,Female,Men,B,B,A,C,B,B,A,A,C,A,D,C,D,A,B,D,D,E,B,D,A,D,A,D,B,C,A,B,A,A,D,A
244,Freshman,Straus,Male,Women,C,D,C,A,D,C,A,E,A,D,A,D,A,C,D,E,E,E,E,B,D,B,C,D,C,B,C,B,B,B,B,E
245,Sophomore,Pforzheimer,Female,Men,B,D,A,E,E,B,A,C,E,E,E,E,A,B,E,C,D,A,B,C,D,B,D,D,D,D,D,E,A,C,A,C
246,Freshman,Wigglesworth,Female,Men,B,A,B,C,E,B,D,A,A,E,B,C,D,A,E,B,A,D,E,C,E,D,D,D,E,D,E,B,B,A,A,D
247,Sophomore,Winthrop,Female,Men,A,D,A,C,E,B,A,D,A,A,D,B,C,C,E,A,B,A,C,B,D,C,B,D,B,C,E,A,D,A,A,C
248,Senior,Mather,Female,Both,E,D,A,A,E,B,B,E,A,B,D,E,A,C,A,C,E,C,D,A,D,B,E,B,C,B,A,D,D,B,E,E
249,Junior,Winthrop,Female,Men,B,A,C,D,B,C,A,B,A,D,B,A,B,C,E,E,E,D,A,A,D,A,A,D,B,B,B,D,A,E,B,A
250,Junior,Leverett,Female,Men,C,A,B,D,C,B,C,A,A,A,D,B,C,A,B,A,D,A,B,C,D,B,B,D,E,C,C,C,B,C,B,A
251,Sophomore,Pforzheimer,Male,Women,A,A,B,C,B,B,E,A,A,A,B,B,B,C,A,B,B,C,E,C,A,C,B,C,B,B,C,D,A,A,B,B
252,Senior,Mather,Female,Men,C,D,C,C,E,B,A,E,D,E,C,B,B,C,D,C,B,D,E,D,A,D,B,C,B,C,D,D,E,E,A,A
253,Sophomore,Mather,Female,Men,B,C,A,C,C,A,A,A,C,E,E,B,C,B,E,C,D,D,E,E,E,C,B,D,D,B,E,E,B,D,A,E
254,Freshman,Pennypacker,Male,Both,C,A,E,A,C,B,A,E,A,D,C,B,C,D,B,D,A,D,E,E,D,E,E,B,C,B,E,C,D,C,A,B
255,Junior,Pforzheimer,Female,Women,B,D,A,E,B,D,E,C,B,E,A,B,C,E,B,C,C,D,A,E,E,D,B,D,C,B,B,E,B,D,A,D
256,Freshman,Weld,Female,Men,C,B,E,E,C,C,C,C,C,B,D,C,B,B,C,C,D,E,B,C,C,B,D,D,D,A,E,D,C,C,C,D
257,Freshman,Straus,Female,Both,C,B,E,E,C,B,A,A,A,A,C,B,B,E,B,B,D,B,D,E,E,B,E,D,C,B,E,E,B,A,C,B
258,Sophomore,Mather,Male,Women,A,A,B,C,C,D,D,D,A,D,D,B,B,C,C,A,B,A,E,A,D,B,A,A,D,A,A,E,B,B,A,D
259,Junior,Winthrop,Female,Men,B,B,C,C,E,E,A,C,C,B,E,B,E,E,E,E,D,A,B,C,D,E,E,E,B,E,E,A,B,E,C,E
260,Freshman,Wigglesworth,Female,Men,B,B,A,C,B,B,A,A,E,D,A,E,E,D,B,B,D,A,E,C,D,B,D,D,E,A,B,C,C,A,B,B
261,Freshman,Lionel,Female,Men,B,C,B,A,E,B,A,E,A,A,D,B,B,C,B,B,B,A,D,B,D,A,E,D,B,B,A,C,D,D,B,C
262,Senior,Leverett,Male,Women,D,A,D,C,B,C,E,E,A,D,D,E,E,B,B,E,A,C,E,A,A,B,B,C,D,E,E,A,C,D,A,E
263,Senior,Leverett,Female,Men,B,A,B,E,E,A,A,E,E,B,D,B,B,C,B,B,D,D,E,B,D,D,D,A,D,B,E,C,A,D,A,D
264,Freshman,Canaday,Male,Women,C,A,A,E,D,E,B,A,A,D,B,C,D,D,E,A,B,D,D,A,C,D,C,D,D,B,A,B,A,A,C,C
265,Sophomore,Dunster,Female,Men,C,D,A,A,C,C,E,A,E,C,C,D,B,A,B,D,C,B,D,D,B,E,D,B,E,D,A,A,A,C,A,A
266,Sophomore,Leverett,Female,Men,B,C,E,E,E,C,E,D,A,A,D,B,C,C,E,B,B,D,E,A,E,C,B,D,E,B,E,A,D,B,C,A
267,Freshman,Wigglesworth,Female,Men,C,A,C,A,C,B,A,D,C,D,B,B,C,C,E,B,C,D,E,A,D,C,C,D,B,E,B,B,A,B,A,A
268,Sophomore,Winthrop,Female,Men,B,A,C,E,C,C,D,E,B,D,E,C,B,D,D,B,E,C,D,C,A,D,B,B,A,C,D,E,A,C,E,A
269,Junior,Mather,Female,Men,D,A,C,D,A,B,A,E,A,A,D,B,A,A,B,C,B,A,E,B,D,E,D,A,B,C,E,A,D,C,A,D
270,Senior,Winthrop,Male,Women,C,E,B,A,E,E,B,C,B,A,D,A,D,D,A,C,D,C,E,A,E,E,E,A,E,B,E,B,B,B,A,E
271,Freshman,Matthews,Male,Women,A,C,C,B,C,A,A,A,D,D,D,C,A,B,D,C,B,E,D,C,A,D,B,B,B,A,B,D,B,B,B,A
272,Sophomore,None,Male,Women,E,D,C,E,D,B,D,C,A,A,D,A,E,B,E,B,D,C,E,A,E,B,D,E,B,E,D,B,B,A,A,D
274,Senior,Pforzheimer,Male,Women,C,D,E,C,B,C,B,C,A,C,D,A,D,B,E,C,B,E,C,C,E,C,A,E,D,E,B,D,C,A,D,D
275,Freshman,Weld,Male,Women,B,D,D,C,C,D,C,E,B,B,B,C,D,C,B,A,C,A,E,B,E,B,E,D,B,E,C,B,B,C,C,E
276,Senior,Pforzheimer,Male,Women,B,D,B,A,C,E,C,C,A,A,C,C,B,D,E,C,A,E,E,D,C,B,A,E,B,D,D,B,E,C,D,C
277,Freshman,Wigglesworth,Male,Men,A,A,B,C,E,C,A,E,A,B,C,C,C,C,E,E,B,B,C,E,D,A,D,E,E,E,C,D,A,B,A,C
278,Sophomore,Eliot,Female,Men,C,E,E,C,E,B,C,A,A,D,D,C,D,A,B,A,A,C,B,C,D,E,C,D,D,B,D,A,B,A,B,B
279,Freshman,Canaday,Male,Women,C,D,D,A,B,C,D,A,C,B,E,D,B,C,D,C,B,D,E,B,E,B,A,E,B,B,E,C,B,A,A,D
280,Freshman,Mower,Female,Men,B,A,C,A,E,C,A,C,A,A,D,B,E,D,B,C,C,A,D,D,D,D,C,D,B,C,A,E,D,A,A,A
281,Junior,Mather,Female,Men,B,A,C,A,C,A,A,A,C,D,C,C,C,A,B,A,A,E,E,B,D,E,D,D,B,B,A,C,B,C,B,E
282,Freshman,Hollis,Female,Men,E,E,E,B,D,E,C,D,C,E,E,D,A,D,E,A,B,B,E,E,E,A,E,C,A,A,E,B,B,C,B,E
283,Senior,Eliot,Male,Both,C,D,B,C,C,C,A,C,C,B,C,A,E,B,C,E,A,E,A,C,A,E,C,C,B,E,E,B,A,B,D,B
284,Senior,Pforzheimer,Male,Women,B,B,C,C,E,C,D,D,B,B,E,A,A,C,D,D,E,D,E,A,D,A,C,C,B,C,E,E,B,E,A,D
285,Senior,Pforzheimer,Male,Women,C,D,C,E,A,C,A,D,E,A,D,D,A,C,E,C,E,A,A,A,D,B,B,C,B,A,A,D,C,B,C,E
286,Freshman,Pennypacker,Female,Men,A,A,A,E,A,B,C,D,C,B,E,E,D,D,C,B,B,E,C,D,A,B,B,D,E,E,D,B,C,A,B,B
287,Freshman,Canaday,Female,Men,B,B,D,A,B,B,B,A,A,A,D,C,A,D,B,A,C,D,B,A,E,C,B,D,B,B,E,C,D,E,B,C
288,Freshman,Greenough,Female,Men,C,D,B,C,C,C,A,D,E,D,D,E,B,C,E,D,E,D,E,D,D,A,A,B,B,C,E,D,D,C,E,D
289,Freshman,Holworthy,Female,Men,A,A,C,E,C,C,A,D,A,A,D,A,B,A,E,A,B,E,E,D,D,B,D,A,D,B,C,C,D,C,B,E
290,Junior,Kirkland,Male,Both,C,A,A,A,A,C,E,D,A,A,D,B,B,C,E,B,D,D,E,E,D,C,B,E,C,B,C,B,B,D,C,A
291,Sophomore,Cabot,Male,Women,E,B,B,A,B,D,B,C,B,B,A,B,A,C,E,A,E,C,D,A,C,A,D,A,E,A,C,D,D,B,B,D
292,Freshman,Weld,Female,Men,B,D,D,A,B,B,A,D,A,E,D,B,B,C,E,E,B,D,E,C,D,B,A,E,D,B,E,D,D,D,B,E
293,Freshman,Straus,Female,Men,A,A,B,C,A,B,A,D,A,D,D,B,C,B,B,D,B,D,C,C,D,C,B,D,D,D,A,A,B,C,A,C
294,Senior,Lowell,Male,Men,B,D,A,E,E,B,A,A,C,D,C,C,A,B,C,E,A,B,B,D,B,E,D,C,C,C,C,B,A,B,D,D
295,Senior,Lowell,Female,Men,B,A,B,A,E,B,A,D,B,D,B,B,B,A,E,C,B,A,D,B,D,C,D,D,D,D,B,E,D,A,E,A
296,Freshman,Straus,Male,Women,A,B,E,B,E,E,E,E,B,C,D,B,B,E,E,E,C,B,B,D,D,B,E,A,B,D,B,C,C,C,C,B
297,Sophomore,Pforzheimer,Male,Women,A,A,E,A,C,C,A,A,C,B,D,A,E,B,B,B,B,A,E,B,D,B,B,B,B,B,E,A,C,C,B,E
299,Freshman,Greenough,Female,Both,B,A,A,E,C,E,A,D,A,D,D,E,A,D,B,B,B,D,A,E,D,A,A,D,C,B,A,D,B,B,C,E
300,Freshman,Wigglesworth,Female,Men,A,D,B,C,E,C,A,C,E,D,C,A,A,C,E,C,E,E,B,B,C,E,D,E,B,D,C,E,B,B,A,E
301,Freshman,Weld,Female,Both,A,D,B,A,A,A,D,D,A,D,B,E,C,C,E,E,A,D,C,C,E,C,B,D,B,D,B,A,D,E,A,C
302,Freshman,Wigglesworth,Female,Men,C,D,A,A,E,A,B,C,D,E,D,B,C,B,B,C,E,E,B,B,D,C,D,D,D,D,C,D,A,B,A,E
303,Freshman,Mower,Female,Men,C,E,C,A,C,B,D,D,E,D,D,B,B,A,C,A,C,B,E,A,C,B,C,D,B,D,E,D,B,A,A,D
304,Senior,Dunster,Male,Women,C,A,B,A,E,D,E,C,A,D,B,D,A,E,D,C,B,D,A,D,B,A,A,B,B,A,C,B,C,A,D,D
305,Freshman,Weld,Male,Men,C,A,A,C,E,D,A,D,A,B,D,B,B,A,B,D,D,D,E,D,D,E,D,C,A,C,D,B,D,A,A,D
306,Sophomore,Dunster,Male,Women,E,A,D,A,D,E,A,C,B,D,C,A,D,A,B,B,E,C,E,E,D,C,A,A,B,D,E,E,B,D,A,E
307,Sophomore,Leverett,Male,Women,C,A,B,C,C,B,A,D,C,D,D,B,D,E,E,C,D,B,E,C,D,A,E,C,C,B,E,D,A,D,A,D
308,Sophomore,Dunster,Male,Men,E,D,C,C,C,B,A,C,D,D,C,A,C,C,C,C,C,A,C,A,D,C,A,A,B,E,E,D,D,D,A,D
309,Junior,Cabot,Female,Men,C,A,B,A,C,B,A,D,B,B,D,B,E,D,B,A,B,D,E,E,C,B,D,A,B,D,A,E,D,A,C,A
310,Freshman,Matthews,Female,Men,C,A,C,A,A,D,D,E,E,D,C,B,A,D,A,E,D,B,E,D,A,A,E,A,B,A,B,C,C,E,D,B
311,Freshman,Matthews,Male,Women,C,A,A,A,B,C,A,A,C,D,D,E,D,D,E,C,D,A,E,A,D,A,D,D,E,C,C,C,C,A,C,B
312,Senior,None,Male,Women,B,A,D,C,B,C,D,E,E,B,C,A,D,C,D,C,B,E,B,B,E,E,D,D,B,E,A,E,B,B,A,E
313,Senior,Mather,Male,Women,C,A,C,A,D,C,A,E,A,A,C,C,E,A,B,A,D,C,E,B,D,D,D,C,B,D,E,C,B,A,A,A
314,Freshman,Stoughton,Male,Women,D,A,E,C,B,C,A,D,A,C,E,B,C,E,E,E,E,D,C,E,E,A,D,D,E,C,A,B,B,D,C,B
315,Junior,Cabot,Female,Men,B,D,E,C,D,D,E,C,C,B,E,E,E,D,B,C,B,A,B,E,D,B,D,D,B,E,B,C,A,E,C,E
316,Freshman,Weld,Male,Women,D,D,C,A,B,B,A,A,D,D,C,B,A,C,D,C,B,D,A,B,D,B,D,C,B,E,C,A,B,A,B,B
317,Freshman,Pennypacker,Female,Men,C,A,C,A,C,A,D,C,E,D,A,D,B,E,D,D,D,D,D,D,C,A,B,E,A,B,D,E,A,E,A,C
318,Freshman,Pennypacker,Male,Women,A,E,B,A,C,D,A,D,E,E,A,B,D,D,E,B,C,A,E,D,C,B,E,A,C,B,E,B,D,B,A,C
319,Freshman,Hollis,Female,Women,E,C,A,A,C,C,C,B,E,A,A,E,C,D,E,D,B,D,B,A,D,B,E,D,B,D,A,E,A,B,C,A
320,Freshman,Thayer,Male,Women,A,A,C,C,C,C,A,D,D,E,D,C,B,C,E,A,B,E,E,A,D,A,D,B,C,B,C,B,B,B,E,B
321,Freshman,Canaday,Male,Women,C,B,C,E,C,D,A,D,A,E,B,E,E,C,B,B,C,D,E,A,E,B,E,E,D,C,C,A,D,A,C,B
322,Sophomore,Kirkland,Female,Men,A,A,B,C,E,A,A,D,C,D,A,B,B,D,E,D,A,C,E,B,E,C,A,E,A,A,A,A,B,A,A,C
323,Sophomore,Dunster,Female,Men,D,A,C,A,E,B,A,A,C,C,D,C,E,D,D,C,B,A,B,B,C,B,D,D,B,C,A,A,B,D,A,A
324,Senior,Lowell,Male,Women,E,A,D,A,E,C,E,D,D,A,D,E,A,C,D,D,B,C,A,A,D,B,D,D,E,A,E,D,D,D,A,E
325,Sophomore,Eliot,Female,Men,D,D,B,A,E,E,A,A,C,D,C,B,A,B,B,C,B,C,A,E,D,A,C,D,D,B,B,C,D,D,B,D
326,Freshman,Canaday,Male,Women,B,A,C,C,B,E,A,C,A,A,D,B,E,E,C,E,B,D,D,A,D,A,D,A,B,E,A,E,B,A,A,E
327,Senior,Eliot,Female,Both,B,C,D,E,B,E,A,C,E,B,C,B,E,C,E,C,C,C,E,B,C,D,D,C,D,B,B,E,A,C,C,A
328,Sophomore,Eliot,Male,Women,A,D,C,C,E,C,C,E,E,A,D,A,E,C,C,D,E,D,E,A,E,D,D,B,E,B,E,B,C,D,A,E
329,Freshman,Greenough,Female,Men,A,A,E,E,C,B,B,D,A,E,E,A,E,B,E,E,C,B,E,E,E,A,B,B,E,E,D,E,B,A,B,A
330,Freshman,Thayer,Male,Women,C,B,C,E,C,C,E,D,D,A,C,E,B,A,B,A,B,C,A,E,E,D,C,A,D,B,E,D,B,C,B,E
331,Sophomore,Pforzheimer,Female,Women,C,B,B,E,A,D,A,D,D,E,B,C,A,E,E,D,C,A,D,C,B,E,E,E,E,D,B,E,A,A,A,D
332,Freshman,Thayer,Female,Men,D,A,C,C,E,C,A,E,A,C,C,A,E,B,B,A,B,E,A,D,E,C,C,A,B,A,D,A,A,E,A,B
333,Sophomore,Eliot,Male,Women,B,D,C,A,E,C,A,C,A,B,C,D,E,C,C,E,B,B,E,B,D,C,D,A,B,A,C,E,B,B,D,E
334,Sophomore,Currier,Male,Women,A,A,B,C,C,C,C,B,A,A,C,C,A,C,B,A,E,C,E,B,D,E,E,D,D,B,B,E,D,B,A,E
335,Senior,Adams,Female,Men,E,A,C,C,C,B,B,A,B,D,B,C,A,C,C,E,B,A,E,E,D,B,E,C,D,B,A,D,D,C,A,E
336,Sophomore,Dunster,Female,Both,C,D,D,C,D,E,C,C,E,E,D,E,D,E,C,B,D,E,E,D,C,C,A,B,B,C,B,B,C,E,D,E
338,Freshman,Canaday,Male,Women,C,C,B,A,B,E,C,A,C,A,E,D,A,E,D,D,C,B,B,A,A,D,A,B,A,A,E,B,B,B,D,A
339,Sophomore,Currier,Male,Women,D,A,C,A,C,D,A,A,C,B,C,C,D,C,B,C,E,A,E,E,A,D,E,D,B,D,E,B,B,D,C,B
340,Sophomore,Cabot,Male,Women,C,C,C,C,C,D,B,C,C,B,C,A,C,A,B,C,D,A,C,E,E,C,D,A,C,D,E,B,D,C,C,A
341,Junior,Pforzheimer,Male,Women,D,E,D,E,E,E,C,E,C,A,C,A,D,D,D,A,E,A,E,B,D,A,B,D,B,E,E,D,C,A,B,B
342,Sophomore,Adams,Male,Women,E,D,C,C,E,A,A,A,A,D,D,A,A,E,E,D,B,D,D,E,B,C,D,D,A,D,A,A,A,C,A,D
343,Junior,Quincy,Female,Men,D,A,D,C,A,B,C,C,C,C,C,E,C,D,C,C,C,D,B,C,D,B,B,A,D,B,B,E,B,B,A,D
344,Freshman,Straus,Male,Women,A,D,A,A,E,C,B,D,A,E,A,B,B,A,E,A,E,C,E,D,E,B,D,A,D,C,E,A,B,B,B,D
345,Senior,Quincy,Male,Women,B,D,A,D,C,C,A,C,D,B,D,B,C,D,C,C,A,C,C,B,D,B,E,A,E,E,E,D,B,B,A,A
346,Freshman,Weld,Female,Men,A,A,C,D,C,E,A,A,E,D,A,C,A,D,D,C,D,D,B,C,D,E,C,E,A,D,B,E,D,D,B,B
348,Sophomore,Eliot,Male,Women,D,C,B,B,C,B,A,C,D,E,C,C,E,B,B,C,E,B,E,B,D,A,B,D,B,E,E,D,D,B,A,E
349,Senior,Leverett,Male,Men,E,D,B,E,B,A,A,D,A,D,D,E,C,B,A,E,D,B,C,E,D,C,E,D,D,C,C,C,B,B,B,E
350,Senior,Kirkland,Male,Men,A,D,E,A,B,E,A,E,C,C,E,C,D,C,D,C,B,C,B,B,D,B,D,C,D,A,E,E,A,D,B,A
351,Freshman,Canaday,Female,Men,C,C,C,D,E,B,A,D,C,B,C,E,E,B,B,B,A,D,D,A,D,D,A,A,C,B,C,A,D,C,B,E
352,Freshman,Matthews,Female,Women,D,A,C,A,C,A,A,D,C,B,C,A,A,C,D,A,D,C,E,B,D,C,C,D,B,B,A,A,D,B,C,E
353,Freshman,Wigglesworth,Male,Men,B,C,D,C,B,C,A,D,A,B,D,B,D,A,B,B,C,E,E,A,D,E,A,D,B,B,E,C,B,B,A,B
354,Freshman,Thayer,Female,Men,E,D,A,E,E,B,A,C,E,D,E,C,B,C,E,B,A,E,E,E,C,B,B,D,A,A,B,D,A,E,E,D
355,Sophomore,Cabot,Female,Men,C,D,C,B,B,B,A,A,C,D,C,C,E,A,B,C,D,A,E,D,D,D,E,D,D,E,E,C,B,A,A,E
356,Junior,Lowell,Male,Women,B,A,A,C,D,B,B,A,A,D,D,B,D,E,B,D,E,D,E,D,D,B,D,B,B,D,E,C,A,A,B,A
357,Senior,Mather,Male,Women,B,E,C,E,B,E,C,D,A,A,A,D,B,E,B,A,B,D,E,B,D,A,B,B,B,A,E,A,A,A,B,C
